ID,Name,Age,Gender,City,Country,CreditCard,FullAddress,UserSignUpDate,UserLastPurchaseDate,UserStatus,UserTotalPurchases,UserSegment,UserLocation,UserSourceType,UserLastLoginDate,UserPurchaseFrequency,Product Name,Category,Subcategory,Price,Date_Purchase,Quantity,Rating,Comment
712,Kevin House,150,M,North Emily,Liechtenstein,2707680697419951,"9559 Paul Court, Port Melissaview, WI 80851",2021-11-17,2023-07-24,Active,13,High Value,Edwardsfort,Referral,2023-08-21,Yearly,MegaLaptop,Electronics,Laptop,204,2021-04-06,6,4,Receive wife suffer step most.
77,Martha Wright,32,F,East Saraberg,Cayman Islands,2229716396154769,"45695 Cortez Route Apt. 786, Porterview, MA 70362",2022-10-08,2023-04-14,Churned,4,Occasional Shopper,East Marytown,Paid Ads,2023-07-04,Yearly,ProJacket,Clothing,Jacket,-2,2022-08-05,-1,4,Animal international only both.
263,Renee Bass,88,M,Hernandezside,Jersey,2226085105913961,"3172 Carla Springs Suite 883, East Shawnview, RI 86716",2021-09-22,2023-04-01,Churned,5,Occasional Shopper,Shannonhaven,Organic Search,2023-07-26,Yearly,Non-fictionTales,Books,Non-fiction,-12,2022-09-06,6,2,Finish per begin whole community detail baby.
1495,Andre Smith,31,M,Marychester,Turks and Caicos Islands,2292024323556889,"USCGC Olsen, FPO AP 48988",2022-03-13,2022-11-01,Churned,12,High Value,South Gabriel,Referral,2022-11-02,Yearly,The Art of Educational,Books,Educational,-96,2022-02-02,4,2,Exactly just fall hit record few final ready.
149,Jason Figueroa,26,M,Nathanberg,Tajikistan,2242484963074604,"6606 Samantha Causeway, North Jameschester, IA 89475",2023-01-20,2023-06-16,Active,11,High Value,Wisestad,Paid Ads,2023-07-12,Yearly,TableDeluxe,Furniture,Table,-77,2022-10-26,-5,-1,Receive realize hair prevent thousand time material expert.
469,Krista Johnson,150,M,New Jonathan,Benin,2242693552792331,"2074 Cervantes Harbor, East Amberport, UT 74968",2023-01-05,2023-07-04,Active,8,Frequent Shopper,Rodriguezfort,Referral,2023-08-23,Yearly,LaptopPro,Electronics,Laptop,-11,2023-04-01,2,6,Reason human analysis might economic case guy.
564,Andrea Meyer,-2,M,Phamland,Austria,2285772482228935,"23023 Weiss Streets Apt. 627, Harrisberg, OH 09948",2023-05-27,2023-08-12,Active,8,Frequent Shopper,Romeromouth,Organic Search,2023-08-13,Monthly,BeveragesBurst,Grocery,Beverages,-31,2022-08-27,4,-1,Religious both institution.
461,Doris Clarke,13,F,New Keithside,Bangladesh,2713529354477368,"42745 Andrew Corners, Davidville, TX 64401",2022-12-30,2023-01-07,Churned,1,Occasional Shopper,Penaport,Paid Ads,2023-01-27,Yearly,FreshVegetables,Grocery,Vegetables,-13,2021-09-17,-4,3,Assume treatment left suddenly form something others.
1277,Ethan Hunt,-1,M,New Nicholasside,Cook Islands,2716127066003908,"680 Christina Stravenue, Lake Sonia, SD 79349",2021-09-30,2022-08-08,Churned,2,Occasional Shopper,South Matthew,Organic Search,2022-11-19,Rarely,TablePlus,Furniture,Table,-74,2023-04-18,7,6,Involve inside where certainly pick.
896,Sharon Reeves,64,F,Ellisland,Malta,5218058277788365,"84519 Hart Shoals, West Luismouth, AZ 32947",2022-01-13,2022-10-25,Churned,9,Frequent Shopper,Arthurside,Referral,2023-01-21,Yearly,SpeakerPro,Electronics,Speaker,-56,2020-11-30,6,1,Outside no everyone threat power stuff couple.
1393,Timothy Robinson MD,-3,F,Brianmouth,Belarus,2279663884859765,"985 Brent Ranch Apt. 682, New Amandaside, ID 83986",2022-03-31,2022-07-13,Churned,5,Occasional Shopper,Lake Megan,Paid Ads,2022-12-29,Rarely,FreshVegetables,Grocery,Vegetables,-46,2021-04-04,2,1,Doctor card particularly those everyone general role.
1345,Daniel Gonzalez,97,M,Sanchezstad,Lesotho,5200489359937614,"76650 Griffin Extension, South William, MS 13065",2021-09-21,2022-11-13,Churned,4,Occasional Shopper,Port Paulaborough,Organic Search,2023-01-16,Yearly,Non-fictionTales,Books,Non-fiction,516,2020-12-23,5,-1,Run wife win cause responsibility study week.
695,Scott Goodman,2,M,Jessicaborough,United States of America,2268059755061305,"15918 Barrera Cove, Colemanstad, WY 29657",2022-03-12,2023-03-27,Churned,9,Frequent Shopper,Moorechester,Paid Ads,2023-05-14,Yearly,ComfortChair,Furniture,Chair,314,2023-08-15,5,1,Increase home ask with bag.
1175,Paul Rocha,150,F,North Johnny,Saint Vincent and the Grenadines,2352793677646515,"93141 Louis Roads Apt. 154, Lake Anne, WV 66536",2022-08-10,2023-05-30,Active,13,High Value,Careyside,Referral,2023-07-01,Yearly,FreshSnacks,Grocery,Snacks,660,2021-12-02,4,6,Way international soldier key prevent program.
928,Angela Miller,-2,F,Bassstad,Thailand,2291318233325299,"313 Betty Groves, Anthonyton, GU 07627",2021-12-01,2022-12-04,Churned,4,Occasional Shopper,Kellyhaven,Referral,2023-05-18,Yearly,FictionGuide,Books,Fiction,-77,2021-04-19,-4,5,Plant major stage will which single.
1326,Mary Parsons,150,F,Martinezview,Jamaica,2246318958674448,"USNV Gibbs, FPO AA 48996",2021-09-10,2022-08-15,Churned,1,Occasional Shopper,Mcleanmouth,Organic Search,2022-12-11,Rarely,ChairDeluxe,Furniture,Chair,330,2023-05-12,0,6,System option news long up.
1214,Debbie Valenzuela DVM,2,M,Morrowland,Dominica,2645090574765325,"USNS Watts, FPO AA 56048",2023-02-06,2023-05-03,Churned,5,Occasional Shopper,East Charlotteshire,Paid Ads,2023-06-08,Yearly,UltraSpeaker,Electronics,Speaker,427,2021-09-01,0,4,Remember allow standard travel right by.
586,Peggy Ingram,93,M,North Deborahburgh,North Macedonia,2379928111698529,"728 Sabrina Pass Suite 970, Larrystad, CT 73764",2022-07-15,2022-07-26,Churned,4,Occasional Shopper,Lake Douglas,Paid Ads,2023-05-25,Rarely,EducationalGuide,Books,Educational,-61,2021-09-23,0,2,And receive old evidence particular just whole.
1372,Jillian Conner,150,F,Wardfurt,Jamaica,2282619173948631,"8196 Brent Crossing Suite 195, Troytown, IL 47448",2022-09-05,2022-10-12,Churned,3,Occasional Shopper,Keithville,Organic Search,2023-06-07,Yearly,PantsFits,Clothing,Pants,818,2023-01-25,-5,1,Democratic beat small how travel.
243,Ethan Hernandez,1,F,Lake Jameston,Cape Verde,2232874085853483,"546 Alec Haven Apt. 393, Lake Robertview, AR 32427",2022-08-28,2023-05-07,Churned,2,Occasional Shopper,Mccannmouth,Referral,2023-07-08,Yearly,PhonePro,Electronics,Phone,387,2021-12-18,7,6,Recognize reason goal different.
1111,Emily King,32,F,Bentonville,Macao,2720268701580043,"5888 Smith Inlet Suite 581, Port Jenniferchester, UT 56910",2021-10-20,2023-04-24,Churned,4,Occasional Shopper,Jonathanburgh,Organic Search,2023-06-17,Yearly,JacketFits,Clothing,Jacket,61,2023-04-07,-3,1,Particularly Mr only movie simple.
751,Sergio West,1,M,North Bradleybury,Mali,5440035515663717,"170 Bailey Squares, New Deborahmouth, NY 33057",2022-08-24,2022-12-29,Churned,1,Occasional Shopper,Thomasfurt,Referral,2023-04-12,Yearly,UltraSpeaker,Electronics,Speaker,-12,2023-08-01,-4,1,Tree position total wait now ground.
1432,Joshua Bailey,83,M,West Anthony,Albania,2288817930382151,"85218 Curry Pines Suite 244, West Samanthaborough, MT 91345",2023-05-19,2023-07-15,Active,11,High Value,Mackport,Paid Ads,2023-07-26,Yearly,FreshBeverages,Grocery,Beverages,-56,2022-03-07,0,-1,Land there technology last rate.
1312,Duane Jackson,76,M,East Angieton,Malaysia,2229001286793145,"4422 James Stream Apt. 285, East Elizabethchester, MS 02031",2021-09-03,2023-08-07,Active,1,Occasional Shopper,East Kristenberg,Referral,2023-08-20,Monthly,SpeakerMaster,Electronics,Speaker,25,2021-09-28,-1,6,Century determine follow group least significant.
648,Ryan Vasquez,57,M,North Lukemouth,Madagascar,5249793540551256,"001 Smith Mill Apt. 174, Kellyside, WA 97967",2021-09-29,2023-07-11,Active,15,High Value,Lake Kristinechester,Organic Search,2023-08-05,Yearly,VegetablesBurst,Grocery,Vegetables,502,2020-09-11,5,4,Budget agreement quality.
1190,Teresa Grant,-3,F,Hansontown,South Georgia and the South Sandwich Islands,2263251333090519,"2350 Justin Forge, Stephensonhaven, IN 75788",2022-09-04,2023-06-11,Active,12,High Value,Christopherchester,Paid Ads,2023-07-02,Yearly,JacketWear,Clothing,Jacket,-46,2022-02-13,-1,2,Deep put always provide someone I community.
595,Kristen Bailey PhD,150,M,South Keith,Peru,2297426129673435,"73767 Kathryn Meadows Apt. 692, West Michelle, TN 45517",2021-12-18,2022-09-21,Churned,12,High Value,Colemantown,Organic Search,2023-07-24,Yearly,The Art of Educational,Books,Educational,-1,2021-12-08,0,5,Thank recent peace situation.
313,Kathryn Forbes,150,F,West Jennifer,Senegal,2565209606888956,"399 Joshua Corner, East Matthew, ND 96409",2023-05-14,2023-06-28,Active,15,High Value,West Joseph,Organic Search,2023-07-04,Yearly,ShirtWear,Clothing,Shirt,-44,2022-12-24,-2,5,Wife physical represent.
933,Christina Andrews,-3,M,Brianborough,Belarus,2579952129853619,"46378 Walker Union Apt. 264, Anthonytown, SD 42857",2021-11-11,2022-01-21,Churned,14,High Value,Michaelmouth,Paid Ads,2022-05-03,Rarely,ShirtFits,Clothing,Shirt,-45,2021-09-25,-2,4,Data attention available marriage weight us.
155,Spencer Potter,5,M,Kelleychester,Guinea,2271963284035406,"71603 Daniel Port Apt. 860, Lake Tannertown, AK 28974",2021-11-17,2023-01-04,Churned,13,High Value,Hannamouth,Paid Ads,2023-04-29,Yearly,ProShirt,Clothing,Shirt,-16,2022-06-18,-1,2,Response entire certain nation yard stop them.
1380,Dawn Graham,150,F,Barronchester,Montenegro,5279797809385994,"8312 Stephanie Dam, Aaronberg, AR 06372",2022-07-24,2023-06-18,Active,5,Occasional Shopper,Mikeview,Organic Search,2023-08-02,Yearly,,Electronics,Phone,-72,2020-11-15,2,5,Design society woman thought space.
1405,Michelle Baldwin,3,M,New Amber,Croatia,5250044959721691,"41735 Randall Track, South Cameron, CT 29788",2022-10-03,2023-08-22,Active,11,High Value,Belindafort,Referral,2023-08-23,Monthly,The Art of Fiction,Books,Fiction,542,2023-03-05,0,-1,Rise service present state thing.
1303,Eileen Downs,0,F,Garciaberg,Iran,5178681982397608,"475 Ramsey Hollow Apt. 938, West Cherylton, MT 98894",2023-07-12,2023-08-05,Active,3,Occasional Shopper,South Lance,Paid Ads,2023-08-12,Monthly,FictionGuide,Books,Fiction,899,2021-07-09,1,5,Much benefit example staff all white matter pick.
1150,Rebecca Hansen,65,M,Gregoryview,Uzbekistan,2225751830430776,"0482 Christopher Pine Suite 657, New David, OH 04790",2022-08-28,2022-10-16,Churned,13,High Value,Kerrymouth,Organic Search,2022-10-20,Yearly,ComfortTable,Furniture,Table,-52,2021-06-06,-4,1,Road require catch someone class player standard.
999,Dustin Dean,74,F,North Daniel,Poland,2282705203017289,"01061 Daniel Landing, Michaelberg, AK 32554",2023-03-22,2023-05-17,Churned,6,Frequent Shopper,Christophershire,Referral,2023-06-02,Yearly,EducationalTales,Books,Educational,327,2022-09-09,1,0,Compare cell improve risk similar.
1046,Amanda Lowe,-1,M,Leahtown,Mayotte,2270367793656770,"USS Robinson, FPO AA 71932",2023-08-23,2023-08-24,Active,15,High Value,South Kimberly,Organic Search,2023-08-24,Monthly,Non-fictionGuide,Books,Non-fiction,326,2021-12-17,-4,3,Where information imagine computer.
1306,Sandra Ortiz,13,F,Bakerbury,Marshall Islands,5418371438666604,"14769 Henry Harbor Suite 135, Dianeland, GU 04968",2022-05-06,2022-11-22,Churned,3,Occasional Shopper,Phillipfort,Referral,2023-04-24,Yearly,PantsFits,Clothing,Pants,-29,2022-05-07,1,-1,Strong her shoulder without trial knowledge huge exactly.
1391,Curtis Jones,150,F,Joshuamouth,North Macedonia,2268779183240474,"438 Steven Burgs, Tatetown, NV 17081",2021-10-11,2023-01-11,Churned,4,Occasional Shopper,Lake Samanthamouth,Organic Search,2023-08-02,Yearly,PantsFits,Clothing,Pants,684,2023-07-24,8,0,However front interest window not.
25,Kimberly Maynard,150,F,West Amy,North Macedonia,2291744570984895,"74344 Ramsey Crest, East Michelle, ND 68512",2022-02-06,2022-04-10,Churned,3,Occasional Shopper,Port Deanna,Paid Ads,2022-06-20,Rarely,ComfortSofa,Furniture,Sofa,-75,2022-05-08,4,2,Father answer society.
196,Stephanie Mosley,52,M,Shelbybury,Mexico,2704690867019898,"6316 Dickson Overpass, Stefanieside, PA 95743",2022-08-13,2022-10-02,Churned,1,Occasional Shopper,South Michellebury,Organic Search,2023-05-03,Yearly,Non-fictionTales,Books,Non-fiction,-71,2023-06-22,2,1,Word carry oil will.
1088,Brittany Davenport,-4,M,South Austinmouth,Yemen,2272413498912130,"4456 Rich Street Suite 152, Bakerstad, GU 06752",2022-08-20,2023-03-23,Churned,1,Occasional Shopper,Tinashire,Organic Search,2023-05-16,Yearly,MegaPhone,Electronics,Phone,-49,2021-10-04,4,3,Notice party us drop education good.
15,Thomas Wang,44,F,Port Nicole,Peru,2419812079340443,"1804 Gabriel Cliff Suite 457, Jerryport, IA 06813",2022-12-30,2023-03-31,Churned,10,Frequent Shopper,Mayville,Referral,2023-06-08,Yearly,UltraLaptop,Electronics,Laptop,458,2021-01-11,0,0,Learn if side ground ten buy.
1321,Matthew Kaiser,150,F,New Mariahaven,San Marino,5447395836502439,"1353 Regina Rapid Apt. 531, North Tiffany, FM 87211",2022-08-31,2023-08-09,Active,12,High Value,East Shawnport,Paid Ads,2023-08-23,Monthly,ChairPlus,Furniture,Chair,-28,2023-05-03,3,6,Itself enjoy network skill.
883,Barbara Johnson,14,M,East Zachary,United States of America,2251679749753094,"41728 King Track, Lake Victoriaport, WI 21492",2023-06-17,2023-08-16,Active,8,Frequent Shopper,New Dana,Paid Ads,2023-08-22,Monthly,FictionGuide,Books,Fiction,83,2023-04-13,-3,1,Measure any big song.
621,Christopher Savage,1,F,Robertview,United Kingdom,2237378913255387,"219 Robert Summit Apt. 784, East Maria, CA 27417",2023-03-02,2023-03-21,Churned,1,Occasional Shopper,Briannaland,Organic Search,2023-08-20,Yearly,The Art of Non-fiction,Books,Non-fiction,332,2023-04-15,2,5,Arm consider old about blue community.
1360,Alexis Pena,49,M,North Davidburgh,Mismatched Country,2363580288034729,"0295 Trevor Gardens, East Becky, PW 15138",2023-07-25,2023-08-08,Active,13,High Value,Brendatown,Paid Ads,2023-08-10,Monthly,,Furniture,Table,232,2020-11-17,-2,3,After major capital never edge forward.
1050,Michael Mooney,150,M,New Matthewborough,Greece,2270895469990529,"169 Lam Junction, South Matthewburgh, ID 18762",2023-04-18,2023-08-09,Active,15,High Value,Lake Mark,Organic Search,2023-08-20,Monthly,ShirtDeluxe,Clothing,Shirt,457,2023-01-31,-1,2,Meeting minute food.
1067,Jacqueline Price,5,F,Ryanton,Gabon,5509282345759012,"4107 Kristen Courts, Lake Davidview, MN 31510",2021-12-04,2022-07-13,Churned,9,Frequent Shopper,South Roberttown,Organic Search,2023-04-07,Rarely,JacketWear,Clothing,Jacket,-39,2022-12-05,-4,4,Later never single decade become.
497,Kathy Bates,26,M,South Rachel,Mongolia,5331123282031961,"04502 Powers Run Suite 111, Cainton, MA 81410",2023-06-23,2023-07-06,Active,7,Frequent Shopper,North Rachelmouth,Organic Search,2023-08-06,Yearly,PhoneMaster,Electronics,Phone,-65,2023-06-22,6,6,Both grow hard.
792,Laura Padilla,150,F,Nixontown,Bermuda,2289379269802324,"91803 Valerie Burg Apt. 145, New Janet, OH 58105",2023-01-31,2023-07-09,Active,9,Frequent Shopper,North Samanthatown,Referral,2023-07-11,Yearly,ProJacket,Clothing,Jacket,-59,2022-12-17,-1,4,Talk music source behind Democrat seven describe.
964,Crystal Martin,-3,M,South Stephanie,Faroe Islands,2252023110227165,"2102 Colleen Gateway Suite 142, Jonesberg, MP 41185",2022-03-21,2023-03-05,Churned,13,High Value,Ramirezborough,Paid Ads,2023-04-09,Yearly,The Art of Educational,Books,Educational,88,2022-03-26,8,-1,Page movement name particular.
515,Steven Thompson MD,43,M,Scottville,Palestinian Territory,5540671484396878,"158 Susan Radial, Lake Sandra, VI 93874",2022-05-16,2023-07-22,Active,3,Occasional Shopper,New David,Organic Search,2023-07-27,Yearly,SofaPlus,Furniture,Sofa,900,2020-10-04,3,6,Rate several page quickly out.
1465,Cheryl Thompson,23,M,Annaview,Mauritania,2275605452361512,"USS Edwards, FPO AE 47344",2022-09-05,2023-01-25,Churned,15,High Value,Paulaburgh,Organic Search,2023-04-03,Yearly,LaptopPro,Electronics,Laptop,791,2022-10-09,-4,4,Your manager artist young say structure.
1411,Patrick Henderson,20,M,Geraldburgh,Spain,2541725845232671,"238 Gray Manors Suite 211, East Jermaineland, WI 79599",2022-10-15,2022-10-24,Churned,2,Occasional Shopper,Micheleberg,Organic Search,2023-05-05,Yearly,Non-fictionTales,Books,Non-fiction,381,2023-07-10,6,4,Sing where light foreign.
1095,Brian Walton,85,M,Sarahfort,Ukraine,5583194874508067,"1893 Nathan Mountains, Hoffmanborough, CT 91565",2022-10-03,2023-02-07,Churned,3,Occasional Shopper,Taylorhaven,Referral,2023-03-15,Yearly,ComfortChair,Furniture,Chair,552,2022-08-05,9,2,Cost stop realize break court civil take.
542,Tammy Duke,150,M,New Andrewshire,Bangladesh,2285955407146148,"5026 Grant Shoals Apt. 091, New Natalie, GA 25198",2022-10-13,2023-03-18,Churned,2,Occasional Shopper,Smithborough,Referral,2023-04-11,Yearly,TastyBeverages,Grocery,Beverages,-35,2020-12-19,-1,2,Whatever during seek spend away.
456,Jonathan Gonzalez,150,F,Casehaven,Mongolia,2262204145483951,"62479 Zachary Mills, Port Mackenziemouth, AL 44023",2023-05-29,2023-07-12,Active,2,Occasional Shopper,North Tamara,Paid Ads,2023-08-20,Yearly,MegaSpeaker,Electronics,Speaker,287,2020-11-02,-4,1,Democrat important leave party language various perform.
633,Susan Hernandez,39,F,East Jon,Andorra,5130813226181939,"959 William Station, Rebeccaport, KS 07534",2023-01-13,2023-03-06,Churned,8,Frequent Shopper,Elizabethton,Paid Ads,2023-07-04,Yearly,UltraLaptop,Electronics,Laptop,-55,2022-12-19,-5,0,Face child there summer cell work.
431,Steven Morgan,78,M,Sandrahaven,Ethiopia,2297483917159374,"079 Sarah Glen, North Laurie, PW 52437",2022-05-14,2023-02-21,Churned,8,Frequent Shopper,Jasonland,Paid Ads,2023-04-02,Yearly,SpeakerPro,Electronics,Speaker,955,2022-08-26,4,6,You actually house officer.
627,William Nguyen MD,27,F,Tiffanymouth,Anguilla,2704105237039179,"614 Chapman Ports Apt. 520, Port Sandra, NC 70149",2023-01-22,2023-07-29,Active,14,High Value,Jenniferstad,Paid Ads,2023-07-29,Monthly,PantsFits,Clothing,Pants,-40,2020-11-04,-5,1,Seat three behavior never conference.
728,Sean Conley,150,M,North Alicia,Saint Vincent and the Grenadines,2705756614822923,"9555 Thomas Course Suite 372, Ericstad, WV 74619",2022-07-24,2022-08-22,Churned,10,Frequent Shopper,Hurstburgh,Referral,2023-01-19,Rarely,ProPants,Clothing,Pants,365,2023-07-06,5,2,Scientist myself business performance three memory.
1288,Jose Rodriguez,56,M,New Stephenberg,Belize,2277425057788656,"PSC 0559, Box 1791, APO AA 21984",2023-02-22,2023-08-12,Active,15,High Value,West Dawn,Referral,2023-08-22,Monthly,PhoneMaster,Electronics,Phone,129,2021-07-24,-4,1,Road always single art put.
209,Cassidy Dickson,85,M,Wisemouth,Lesotho,5372214127176788,"787 Greg Locks Suite 378, Lake Tracy, SC 74993",2022-08-02,2023-03-19,Churned,2,Occasional Shopper,Wangchester,Paid Ads,2023-07-03,Yearly,BeveragesBurst,Grocery,Beverages,-100,2021-04-07,8,5,Kid make resource end tree box two.
316,Jessica Harrison,32,M,Port Bernardborough,Cambodia,2720933792777838,"831 Wendy Roads Apt. 800, Lake Emma, IA 90407",2022-04-10,2022-05-07,Churned,2,Occasional Shopper,Kendramouth,Referral,2022-08-28,Rarely,LaptopMaster,Electronics,Laptop,627,2020-09-05,3,-1,Short first if red how.
513,Lisa Wright,4,M,East Jefferyview,Switzerland,2365767813799623,"4944 Robertson Estates Apt. 681, Vincentside, NE 94189",2023-06-12,2023-06-16,Active,9,Frequent Shopper,West Shelly,Organic Search,2023-07-23,Yearly,UltraSpeaker,Electronics,Speaker,-57,2023-03-11,7,1,Movie hotel admit and event.
1337,Jeff Forbes,-3,F,Woodsshire,Italy,2716914807546968,"9717 Clinton Road Suite 745, East Jennifer, LA 61663",2022-08-09,2023-02-28,Churned,3,Occasional Shopper,West Sharon,Referral,2023-04-15,Yearly,ProJacket,Clothing,Jacket,886,2022-08-16,0,2,Plant man benefit.
829,Thomas Avery,150,F,Gwendolynchester,Madagascar,2230994204916235,"8558 Linda Estate Apt. 765, Leeborough, SC 78671",2021-11-04,2022-08-14,Churned,7,Frequent Shopper,East Carolynchester,Referral,2023-02-06,Rarely,The Art of Educational,Books,Educational,806,2020-09-19,8,6,Recently program this show song.
319,Jennifer Simmons,40,F,Andersenbury,Kuwait,2259870111296463,"60203 Fowler Land Suite 760, New Richard, NC 52307",2022-08-04,2023-04-20,Churned,15,High Value,Port Sonyafort,Paid Ads,2023-04-24,Yearly,SofaDeluxe,Furniture,Sofa,-25,2021-09-04,-3,3,Carry today consider six camera soon structure.
